event,x,y,z,station,track
529,-153.5848,-64.43817,66.55542,2,-1
529,76.37789000000001,28.594340000000003,37.38666,0,8
529,117.5373,45.55042,55.32484,1,8
529,155.0013,60.952130000000004,72.6537,2,8
529,-74.62942,-32.888709999999996,244.7749,0,9
529,-115.9072,-49.55188,-63.326440000000005,1,9
529,-153.5848,-64.43817,-84.7322,2,9
530,41.15939,70.40684,44.502359999999996,0,-1
530,-30.61585,75.59026,-95.78393,0,-1
530,-30.61585,75.59026,197.2975,0,-1
530,-63.17644,-51.57475,-221.9567,0,-1
530,-63.17644,-51.57475,110.9074,0,-1
530,-34.6825,-73.81288,-264.7234,0,-1
530,-34.6825,-73.81288,68.14073,0,-1
530,-34.6825,-73.81288,233.8523,0,-1
530,26.019479999999998,-77.29298,-97.58627,0,-1
530,26.019479999999998,-77.29298,-4.968063,0,-1
530,28.547759999999997,-76.39531,-100.7345,0,-1
530,28.547759999999997,-76.39531,157.5953,0,-1
530,63.74635,108.7486,-70.9024,1,-1
530,63.74635,108.7486,-10.93918,1,-1
530,63.74635,108.7486,149.8133,1,-1
530,63.74635,108.7486,185.536,1,-1
530,-49.9654,115.7295,-280.336,1,-1
530,-49.9654,115.7295,-220.3728,1,-1
530,-49.9654,115.7295,-215.9074,1,-1
530,-49.9654,115.7295,-23.89755,1,-1
530,-49.9654,115.7295,258.0571,1,-1
530,-106.5894,-67.29458000000001,95.6915,1,-1
530,-106.5894,-67.29458000000001,100.1568,1,-1
530,-106.5894,-67.29458000000001,256.444,1,-1
530,-106.5894,-67.29458000000001,292.1667,1,-1
530,-53.36704,-114.2008,-91.68171,1,-1
530,-53.36704,-114.2008,-27.25315,1,-1
530,-53.36704,-114.2008,129.034,1,-1
530,-53.36704,-114.2008,164.7567,1,-1
530,40.753859999999996,-119.2853,-262.8376,1,-1
530,40.753859999999996,-119.2853,-202.8744,1,-1
530,40.753859999999996,-119.2853,-198.4091,1,-1
530,40.753859999999996,-119.2853,-42.12195,1,-1
530,40.753859999999996,-119.2853,275.5555,1,-1
530,48.54489,-116.3325,-277.6019,1,-1
530,48.54489,-116.3325,-217.6387,1,-1
530,48.54489,-116.3325,-213.1733,1,-1
530,48.54489,-116.3325,-56.8862,1,-1
530,48.54489,-116.3325,-21.163429999999998,1,-1
530,84.68947,143.4164,-109.8601,2,-1
530,84.68947,143.4164,-11.2206,2,-1
530,84.68947,143.4164,184.8482,2,-1
530,84.68947,143.4164,220.552,2,-1
530,84.68947,143.4164,400.4566,2,-1
530,-6.056466,166.4448,-165.0191,2,-1
530,-6.056466,166.4448,-159.5728,2,-1
530,-6.056466,166.4448,31.049640000000004,2,-1
530,-6.056466,166.4448,66.75352,2,-1
530,-69.22838,151.486,-369.5453,2,-1
530,-69.22838,151.486,-270.9058,2,-1
530,-69.22838,151.486,-265.4594,2,-1
530,-69.22838,151.486,-39.13312,2,-1
530,-69.22838,151.486,140.7715,2,-1
530,-69.22838,151.486,368.7383,2,-1
530,-150.7848,-70.74255,150.3839,2,-1
530,-150.7848,-70.74255,155.8302,2,-1
530,-150.7848,-70.74255,346.4526,2,-1
530,-150.7848,-70.74255,382.1565,2,-1
530,-69.69654,-151.2711,-137.3024,2,-1
530,-69.69654,-151.2711,-33.21651,2,-1
530,-69.69654,-151.2711,157.4059,2,-1
530,-69.69654,-151.2711,193.1098,2,-1
530,-69.69654,-151.2711,373.0144,2,-1
530,49.32073,-159.085,-334.9884,2,-1
530,49.32073,-159.085,-236.3488,2,-1
530,49.32073,-159.085,-230.9025,2,-1
530,49.32073,-159.085,-40.28007,2,-1
530,49.32073,-159.085,175.3284,2,-1
530,49.32073,-159.085,403.2952,2,-1
530,75.72117,-148.3471,-381.2337,2,-1
530,75.72117,-148.3471,-282.5941,2,-1
530,75.72117,-148.3471,-277.1478,2,-1
530,75.72117,-148.3471,-86.52537,2,-1
530,75.72117,-148.3471,-50.821490000000004,2,-1
530,75.72117,-148.3471,129.0831,2,-1
530,-30.61585,75.59026,-42.94836,0,7
530,-49.9654,115.7295,-59.62031999999999,1,7
530,-69.22838,151.486,-74.837,2,7
530,28.547759999999997,-76.39531,-8.116289,0,8
530,40.753859999999996,-119.2853,-6.399186,1,8
530,49.32073,-159.085,-4.576189,2,8
530,-34.6825,-73.81288,-24.47748,0,14
530,-53.36704,-114.2008,-31.718490000000003,1,14
530,-69.69654,-151.2711,-38.662859999999995,2,14
530,26.019479999999998,-77.29298,160.7435,0,15
530,48.54489,-116.3325,260.7913,1,15
530,75.72117,-148.3471,357.0499,2,15
530,41.15939,70.40684,-8.333215,0,16
530,63.74635,108.7486,-6.473833,1,16
530,84.68947,143.4164,-5.774242,2,16
531,-81.22964,7.277572999999999,153.7539,0,-1
531,-81.22964,7.277572999999999,237.8105,0,-1
531,-3.6259069999999998,-81.47436,-121.9005,0,-1
531,-3.6259069999999998,-81.47436,83.1976,0,-1
531,-3.6259069999999998,-81.47436,115.3793,0,-1
531,19.43693,-79.20495,-149.1851,0,-1
531,19.43693,-79.20495,-28.143620000000002,0,-1
531,19.43693,-79.20495,88.09464,0,-1
531,79.79798000000001,-16.83748,-256.5746,0,-1
531,79.79798000000001,-16.83748,-135.5331,0,-1
531,79.79798000000001,-16.83748,-51.4765,0,-1
531,-124.9889,16.359289999999998,-339.4603,1,-1
531,-124.9889,16.359289999999998,-180.6216,1,-1
531,-124.9889,16.359289999999998,-38.36843,1,-1
531,-8.494108,-125.7685,156.1835,1,-1
531,-8.494108,-125.7685,298.4366,1,-1
531,30.993190000000002,-122.1855,-73.19556999999999,1,-1
531,30.993190000000002,-122.1855,227.8963,1,-1
531,30.993190000000002,-122.1855,314.8,1,-1
531,124.3584,-20.611829999999998,-331.8433,1,-1
531,124.3584,-20.611829999999998,-173.0046,1,-1
531,124.3584,-20.611829999999998,56.152280000000005,1,-1
531,-164.3439,27.048809999999996,-407.5269,2,-1
531,-164.3439,27.048809999999996,-197.4907,2,-1
531,-164.3439,27.048809999999996,-32.28457,2,-1
531,-14.81926,-165.8944,206.5205,2,-1
531,-14.81926,-165.8944,371.7266,2,-1
531,42.387840000000004,-161.0709,-97.02268000000001,2,-1
531,42.387840000000004,-161.0709,278.2196,2,-1
531,42.387840000000004,-161.0709,373.8334,2,-1
531,165.1254,-21.77582,-416.1661,2,-1
531,165.1254,-21.77582,-206.1299,2,-1
531,165.1254,-21.77582,54.689980000000006,2,-1
531,19.43693,-79.20495,55.912980000000005,0,10
531,30.993190000000002,-122.1855,85.64317,1,10
531,42.387840000000004,-161.0709,113.0135,2,10
531,-81.22964,7.277572999999999,32.712379999999996,0,19
531,-124.9889,16.359289999999998,48.53528,1,19
531,-164.3439,27.048809999999996,63.329209999999996,2,19
531,-3.6259069999999998,-81.47436,-0.8589943999999999,0,20
531,-8.494108,-125.7685,-2.6552689999999997,1,20
531,-14.81926,-165.8944,-3.5156949999999996,2,20
531,79.79798000000001,-16.83748,-19.29484,0,21
531,124.3584,-20.611829999999998,-30.75143,1,21
531,165.1254,-21.77582,-40.9238,2,21
532,19.9834,79.06884000000001,73.98626999999999,0,-1
532,10.91458,80.82135,63.14238,0,-1
532,10.91458,80.82135,257.9328,0,-1
532,-64.81182,49.504,-104.5867,0,-1
532,-64.81182,49.504,75.05426,0,-1
532,-64.81182,49.504,157.1896,0,-1
532,-68.3993,-44.415690000000005,-222.1205,0,-1
532,-68.3993,-44.415690000000005,-155.1346,0,-1
532,-68.3993,-44.415690000000005,-42.47951,0,-1
532,-68.3993,-44.415690000000005,201.0445,0,-1
532,-41.28668,-70.33227,-199.542,0,-1
532,-41.28668,-70.33227,-4.751576999999999,0,-1
532,22.57562,124.017,-121.5399,1,-1
532,22.57562,124.017,181.9753,1,-1
532,10.64834,125.6044,-142.8661,1,-1
532,10.64834,125.6044,160.6491,1,-1
532,10.64834,125.6044,325.8669,1,-1
532,-98.52738000000001,78.62708,-232.1379,1,-1
532,-98.52738000000001,78.62708,-171.5368,1,-1
532,-98.52738000000001,78.62708,-36.93847,1,-1
532,-98.52738000000001,78.62708,106.5905,1,-1
532,-105.4204,-69.11148,189.4634,1,-1
532,-105.4204,-69.11148,250.0646,1,-1
532,-67.17495,-106.6648,-36.23539,1,-1
532,-67.17495,-106.6648,267.2798,1,-1
532,126.0534,-0.6430712,-320.8197,1,-1
532,126.0534,-0.6430712,-207.9102,1,-1
532,126.0534,-0.6430712,-186.2214,1,-1
532,20.43167,165.2971,-154.5728,2,-1
532,20.43167,165.2971,193.2774,2,-1
532,20.43167,165.2971,396.6079,2,-1
532,4.176825,166.5026,-180.9987,2,-1
532,4.176825,166.5026,166.8515,2,-1
532,4.176825,166.5026,370.182,2,-1
532,-128.6239,105.8133,-260.8516,2,-1
532,-128.6239,105.8133,-250.5641,2,-1
532,-128.6239,105.8133,-97.0512,2,-1
532,-128.6239,105.8133,-56.310759999999995,2,-1
532,-128.6239,105.8133,125.2344,2,-1
532,-138.8104,-92.04473,243.273,2,-1
532,-138.8104,-92.04473,253.5606,2,-1
532,-138.8104,-92.04473,407.0734,2,-1
532,-124.9577,-110.1188,41.24443,2,-1
532,-124.9577,-110.1188,389.0946,2,-1
532,-94.72458,-136.9957,-24.47616,2,-1
532,-94.72458,-136.9957,323.374,2,-1
532,166.5456,-1.769375,-279.9997,2,-1
532,166.5456,-1.769375,-261.0446,2,-1
532,166.5456,-1.769375,-239.2592,2,-1
532,-64.81182,49.504,-37.600840000000005,0,12
532,-98.52738000000001,78.62708,-58.62729,1,12
532,-128.6239,105.8133,-78.09617,2,12
532,-68.3993,-44.415690000000005,39.65579,0,13
532,-105.4204,-69.11148,59.45881,1,13
532,-138.8104,-92.04473,78.17825,2,13
533,-85.97548,-92.18503,1.276402,1,-1
533,109.0903,125.8565,-6.005179,2,-1
533,-113.292,-122.088,0.1164909,2,-1
533,52.817609999999995,62.14111,-6.432703,0,10
533,82.29904,95.48156999999999,-7.4727820000000005,1,10
533,109.0903,125.8565,-9.030932,2,10
534,30.76926,-75.52795,-256.8403,0,-1
534,-43.95142,118.1446,-23.89657,1,-1
534,48.25991,-116.451,55.29427,1,-1
534,-57.34038,156.3734,-35.24154,2,-1
534,64.34524,-153.6238,66.33019,2,-1
534,30.76926,-75.52795,-15.237620000000001,0,6
534,48.25991,-116.451,-32.098929999999996,1,6
534,64.34524,-153.6238,-47.4381,2,6
534,-28.95075,76.2435,46.08899,0,7
534,-43.95142,118.1446,63.49663,1,7
534,-57.34038,156.3734,78.52676,2,7
535,46.68227,66.8729,131.9317,0,-1
535,46.68227,66.8729,163.1527,0,-1
535,-74.62942,-32.888709999999996,-231.2256,0,-1
535,-74.62942,-32.888709999999996,-116.4283,0,-1
535,-74.62942,-32.888709999999996,-85.20730999999999,0,-1
535,-74.62942,-32.888709999999996,248.6174,0,-1
535,-58.152080000000005,-57.18001999999999,-265.8561,0,-1
535,-58.152080000000005,-57.18001999999999,-151.0588,0,-1
535,-58.152080000000005,-57.18001999999999,-119.8378,0,-1
535,-58.152080000000005,-57.18001999999999,58.84251,0,-1
535,-1.5402120000000001,-81.54045,-193.996,0,-1
535,-1.5402120000000001,-81.54045,-15.3157,0,-1
535,-1.5402120000000001,-81.54045,139.8288,0,-1
535,8.283156,-81.13327,-236.7605,0,-1
535,8.283156,-81.13327,-26.85919,0,-1
535,8.283156,-81.13327,128.2853,0,-1
535,71.04626,104.1263,-221.447,1,-1
535,71.04626,104.1263,-152.5531,1,-1
535,71.04626,104.1263,20.31956,1,-1
535,71.04626,104.1263,300.3605,1,-1
535,-116.5051,-48.12923,-91.84974,1,-1
535,-116.5051,-48.12923,-22.95583,1,-1
535,-116.5051,-48.12923,160.1234,1,-1
535,-87.54276,-90.698,-183.7162,1,-1
535,-87.54276,-90.698,-114.8223,1,-1
535,-87.54276,-90.698,58.05041,1,-1
535,-87.54276,-90.698,68.25692,1,-1
535,-6.953808,-125.8631,-273.9481,1,-1
535,-6.953808,-125.8631,-101.0754,1,-1
535,-6.953808,-125.8631,-90.86887,1,-1
535,-6.953808,-125.8631,178.9656,1,-1
535,16.452379999999998,-124.9767,-142.634,1,-1
535,16.452379999999998,-124.9767,-132.4275,1,-1
535,16.452379999999998,-124.9767,137.407,1,-1
535,92.65051,138.4068,-215.0394,2,-1
535,92.65051,138.4068,36.70323,2,-1
535,-155.1158,-60.6602,-50.89396,2,-1
535,-155.1158,-60.6602,206.9002,2,-1
535,26.1313,-164.4923,-165.0483,2,-1
535,26.1313,-164.4923,-158.9967,2,-1
535,-74.62942,-32.888709999999996,93.47299,0,7
535,-116.5051,-48.12923,149.9168,1,7
535,-155.1158,-60.6602,200.8487,2,7
535,8.283156,-81.13327,-205.5395,0,8
535,16.452379999999998,-124.9767,-315.5067,1,8
535,26.1313,-164.4923,-416.7909,2,8
535,46.68227,66.8729,17.13441,0,10
535,71.04626,104.1263,30.526059999999998,1,10
535,92.65051,138.4068,42.754740000000005,2,10
536,-6.336798,81.30844,33.464059999999996,0,-1
536,-6.336798,81.30844,106.9963,0,-1
536,-81.55174,0.7287453,-196.8927,0,-1
536,-81.55174,0.7287453,-108.5559,0,-1
536,-63.875719999999994,-50.70612,-261.956,0,-1
536,-63.875719999999994,-50.70612,-100.087,0,-1
536,-126.049,-1.234548,-131.6117,1,-1
536,-126.049,-1.234548,281.7886,1,-1
536,-103.4843,-71.97816,-181.5481,1,-1
536,-103.4843,-71.97816,148.2496,1,-1
536,-166.4886,-4.70303,-208.379,2,-1
536,-166.4886,-4.70303,324.105,2,-1
536,-141.8876,-87.22662,-201.3245,2,-1
536,-141.8876,-87.22662,182.9461,2,-1
536,-63.875719999999994,-50.70612,-173.6192,0,7
536,-103.4843,-71.97816,-265.1507,1,7
536,-141.8876,-87.22662,-349.5379,2,7
536,-81.55174,0.7287453,-35.023709999999994,0,12
536,-126.049,-1.234548,-48.00912,1,12
536,-166.4886,-4.70303,-60.1656,2,12
536,-6.336798,81.30844,-54.872730000000004,0,22
536,-6.311626,125.8969,-78.02163,1,22
536,-4.288843,166.4998,-99.21741999999999,2,22
537,12.0951,80.65312,30.217740000000003,0,-1
537,-25.57959,77.43966999999999,112.2483,0,-1
537,-25.57959,77.43966999999999,249.6208,0,-1
537,-25.57959,77.43966999999999,263.5502,0,-1
537,-9.863296,-80.95636999999999,-146.256,0,-1
537,-9.863296,-80.95636999999999,-8.883483,0,-1
537,81.3807,-5.329194,-150.6164,0,-1
537,21.664070000000002,124.1794,8.100033,1,-1
537,21.664070000000002,124.1794,89.11417,1,-1
537,21.664070000000002,124.1794,120.3716,1,-1
537,-42.79224,118.5693,-107.8267,1,-1
537,-42.79224,118.5693,4.444897,1,-1
537,-42.79224,118.5693,121.9003,1,-1
537,-18.92258,-124.6266,84.19275,1,-1
537,-18.92258,-124.6266,115.4502,1,-1
537,-18.92258,-124.6266,232.9055,1,-1
537,125.9315,-5.579522,-290.3817,1,-1
537,125.9315,-5.579522,-141.6689,1,-1
537,31.887529999999998,163.474,6.329228,2,-1
537,31.887529999999998,163.474,114.6512,2,-1
537,31.887529999999998,163.474,123.1233,2,-1
537,-60.566340000000004,155.1525,-146.1278,2,-1
537,-60.566340000000004,155.1525,-29.33377,2,-1
537,-60.566340000000004,155.1525,157.0526,2,-1
537,-28.88177,-164.0317,109.6967,2,-1
537,-28.88177,-164.0317,118.1689,2,-1
537,-28.88177,-164.0317,304.5552,2,-1
537,166.5001,-4.277553,-354.4083,2,-1
537,166.5001,-4.277553,-159.5499,2,-1
537,-25.57959,77.43966999999999,-14.55703,0,7
537,-42.79224,118.5693,-26.812520000000003,1,7
537,-60.566340000000004,155.1525,-37.80588,2,7
537,-9.863296,-80.95636999999999,5.045896,0,8
537,-18.92258,-124.6266,3.178616,1,8
537,-28.88177,-164.0317,1.374807,2,8
537,12.0951,80.65312,157.0231,0,9
537,21.664070000000002,124.1794,237.8269,1,9
537,31.887529999999998,163.474,309.5096,2,9
537,81.3807,-5.329194,-164.5458,0,11
537,125.9315,-5.579522,-259.1243,1,11
537,166.5001,-4.277553,-345.9362,2,11
538,42.18441,69.79751999999999,108.3436,0,-1
538,42.18441,69.79751999999999,126.1156,0,-1
538,-30.89195,75.47785,-115.3467,0,-1
538,-30.89195,75.47785,19.14388,0,-1
538,-30.89195,75.47785,249.2188,0,-1
538,-71.61983000000001,39.010490000000004,-180.7598,0,-1
538,-71.61983000000001,39.010490000000004,-28.497290000000003,0,-1
538,-71.61983000000001,39.010490000000004,183.8056,0,-1
538,-71.61983000000001,39.010490000000004,230.8773,0,-1
538,-60.80259,-54.35313000000001,-163.803,0,-1
538,-60.80259,-54.35313000000001,-146.0311,0,-1
538,-60.80259,-54.35313000000001,113.3436,0,-1
538,26.8655,-77.003,-258.6676,0,-1
538,26.8655,-77.003,-46.36464,0,-1
538,26.8655,-77.003,199.0806,0,-1
538,78.67734,-21.4731,-139.0624,0,-1
538,78.67734,-21.4731,-91.9907,0,-1
538,67.69648000000001,106.3346,44.468270000000004,1,-1
538,67.69648000000001,106.3346,198.8417,1,-1
538,67.69648000000001,106.3346,270.2872,1,-1
538,67.69648000000001,106.3346,288.1486,1,-1
538,-48.82958,116.2133,-258.3736,1,-1
538,-48.82958,116.2133,-170.9804,1,-1
538,-48.82958,116.2133,-16.60701,1,-1
538,-48.82958,116.2133,72.69991,1,-1
538,-109.438,62.55549,-316.9824,1,-1
538,-109.438,62.55549,-162.609,1,-1
538,-109.438,62.55549,-91.16348,1,-1
538,-109.438,62.55549,226.514,1,-1
538,-91.87747,-86.30407,12.85112,1,-1
538,-91.87747,-86.30407,254.6177,1,-1
538,-91.87747,-86.30407,326.0632,1,-1
538,-91.87747,-86.30407,343.9246,1,-1
538,40.46167,-119.3847,-242.5157,1,-1
538,40.46167,-119.3847,-155.1225,1,-1
538,40.46167,-119.3847,70.69643,1,-1
538,40.46167,-119.3847,88.55781,1,-1
538,122.6543,-29.0824,-226.5874,1,-1
538,122.6543,-29.0824,-155.1419,1,-1
538,122.6543,-29.0824,-137.2805,1,-1
538,92.65051,138.4068,77.62886,2,-1
538,92.65051,138.4068,243.6647,2,-1
538,92.65051,138.4068,340.0818,2,-1
538,-66.07649,152.8871,-326.4359,2,-1
538,-66.07649,152.8871,-191.7119,2,-1
538,-66.07649,152.8871,-25.676070000000003,2,-1
538,-143.5245,84.50615,-361.9556,2,-1
538,-143.5245,84.50615,-195.9198,2,-1
538,-143.5245,84.50615,302.1191,2,-1
538,-118.4008,-117.1402,-2.8803650000000003,2,-1
538,-118.4008,-117.1402,297.8794,2,-1
538,-118.4008,-117.1402,394.2966,2,-1
538,53.19923000000001,-157.8303,-304.0755,2,-1
538,53.19923000000001,-157.8303,-169.3516,2,-1
538,53.19923000000001,-157.8303,93.10141999999999,2,-1
538,163.1463,-33.52368,-284.853,2,-1
538,163.1463,-33.52368,-188.4359,2,-1
538,-60.80259,-54.35313000000001,66.27189,0,8
538,-91.87747,-86.30407,100.2443,1,8
538,-118.4008,-117.1402,131.8436,2,8
538,42.18441,69.79751999999999,-26.14694,0,9
538,67.69648000000001,106.3346,-42.924929999999996,1,9
538,92.65051,138.4068,-57.09509,2,9
538,-71.61983000000001,39.010490000000004,-46.269259999999996,0,13
538,-109.438,62.55549,-73.3021,1,13
538,-143.5245,84.50615,-99.50264,2,13
538,-30.89195,75.47785,36.91584,0,14
538,-48.82958,116.2133,54.838530000000006,1,14
538,-66.07649,152.8871,70.74105,2,14
538,78.67734,-21.4731,106.3829,0,18
538,122.6543,-29.0824,162.5356,1,18
538,163.1463,-33.52368,213.1858,2,18
538,26.8655,-77.003,0.7070555000000001,0,19
538,40.46167,-119.3847,-0.7491097,1,19
538,53.19923000000001,-157.8303,-3.315704,2,19
539,63.60708,51.0427,36.25354,0,-1
539,63.60708,51.0427,130.2777,0,-1
539,63.60708,51.0427,137.1215,0,-1
539,63.60708,51.0427,170.626,0,-1
539,-48.750440000000005,65.38051999999999,-133.2389,0,-1
539,-48.750440000000005,65.38051999999999,-110.6637,0,-1
539,-74.99122,32.05518,-183.5885,0,-1
539,-74.99122,32.05518,-161.0133,0,-1
539,-74.99122,32.05518,217.8828,0,-1
539,-81.12553,8.358614999999999,-212.4192,0,-1
539,-81.12553,8.358614999999999,-189.844,0,-1
539,-81.12553,8.358614999999999,189.0521,0,-1
539,-77.59917,-25.09156,-252.1718,0,-1
539,-77.59917,-25.09156,-135.5725,0,-1
539,-77.59917,-25.09156,-128.7287,0,-1
539,-77.59917,-25.09156,-95.22413,0,-1
539,-77.59917,-25.09156,149.2994,0,-1
539,95.18712,82.63943,311.7382,1,-1
539,-91.22327,86.99528000000001,-60.102090000000004,1,-1
539,-125.7132,9.276656,-213.7596,1,-1
539,94.85358000000001,-83.02206,-19.13395,1,-1
539,94.85358000000001,-83.02206,68.89715,1,-1
539,-129.4171,104.8417,-421.4338,2,-1
539,63.60708,51.0427,13.678339999999999,0,13
539,95.18712,82.63943,26.70355,1,13
539,121.0854,114.363,38.47826,2,13
540,75.84255,29.985429999999997,-22.001160000000002,0,-1
540,50.276959999999995,64.21406,-84.25034000000001,0,-1
540,-77.50693000000001,-25.37505,49.60177,0,-1
540,-77.50693000000001,-25.37505,103.398,0,-1
540,-77.50693000000001,-25.37505,225.8805,0,-1
540,-76.93181,-27.06871,33.09325,0,-1
540,-76.93181,-27.06871,101.2992,0,-1
540,-76.93181,-27.06871,223.7816,0,-1
540,-50.381240000000005,-64.13228000000001,-21.12619,0,-1
540,-50.381240000000005,-64.13228000000001,-6.716489,0,-1
540,-50.381240000000005,-64.13228000000001,169.5622,0,-1
540,75.63368,-30.508440000000004,-198.4762,0,-1
540,75.63368,-30.508440000000004,-184.0665,0,-1
540,75.63368,-30.508440000000004,-130.2703,0,-1
540,116.1484,48.9837,6.023214,1,-1
540,116.1484,48.9837,32.17738,1,-1
540,116.1484,48.9837,55.142019999999995,1,-1
540,116.1484,48.9837,181.4475,1,-1
540,76.05806,100.5238,-168.4087,1,-1
540,76.05806,100.5238,-84.84295999999999,1,-1
540,76.05806,100.5238,-61.878319999999995,1,-1
540,76.05806,100.5238,64.42718,1,-1
540,25.302789999999998,123.4894,-267.9307,1,-1
540,25.302789999999998,123.4894,-210.5191,1,-1
540,25.302789999999998,123.4894,-184.3649,1,-1
540,25.302789999999998,123.4894,-161.4003,1,-1
540,25.302789999999998,123.4894,-35.09479,1,-1
540,25.302789999999998,123.4894,317.6675,1,-1
540,-120.5632,-36.80175,-28.421770000000002,1,-1
540,-120.5632,-36.80175,28.98982,1,-1
540,-120.5632,-36.80175,78.10863,1,-1
540,-120.5632,-36.80175,204.4141,1,-1
540,-119.7231,-39.44936,-33.34318,1,-1
540,-119.7231,-39.44936,24.06841,1,-1
540,-119.7231,-39.44936,50.22258,1,-1
540,-119.7231,-39.44936,199.4927,1,-1
540,-80.4131,-97.07521,-158.5659,1,-1
540,-80.4131,-97.07521,-101.1543,1,-1
540,-80.4131,-97.07521,-75.00012,1,-1
540,-80.4131,-97.07521,-52.03549,1,-1
540,120.282,-37.71095,-75.49334,1,-1
540,126.0175,-3.075725,-72.82891,1,-1
540,152.2174,67.60486,-7.416675,2,-1
540,152.2174,67.60486,36.75931,2,-1
540,152.2174,67.60486,67.01684,2,-1
540,152.2174,67.60486,217.0942,2,-1
540,99.31195,133.7075,-205.4573,2,-1
540,99.31195,133.7075,-101.9766,2,-1
540,99.31195,133.7075,-71.71907,2,-1
540,99.31195,133.7075,78.35825,2,-1
540,99.31195,133.7075,363.9893,2,-1
540,28.495390000000004,164.0993,-331.4885,2,-1
540,28.495390000000004,164.0993,-272.1837,2,-1
540,28.495390000000004,164.0993,-228.0078,2,-1
540,28.495390000000004,164.0993,-197.7502,2,-1
540,28.495390000000004,164.0993,-47.6729,2,-1
540,28.495390000000004,164.0993,393.4818,2,-1
540,-160.0444,-46.11257,-29.623540000000002,2,-1
540,-160.0444,-46.11257,29.681209999999997,2,-1
540,-160.0444,-46.11257,104.1147,2,-1
540,-160.0444,-46.11257,254.192,2,-1
540,-158.9618,-49.71633,-35.72183,2,-1
540,-158.9618,-49.71633,23.58292,2,-1
540,-158.9618,-49.71633,67.75891,2,-1
540,-158.9618,-49.71633,248.0938,2,-1
540,-109.3271,-125.6509,-184.6215,2,-1
540,-109.3271,-125.6509,-125.3168,2,-1
540,-109.3271,-125.6509,-81.1408,2,-1
540,-109.3271,-125.6509,-50.88328,2,-1
540,-109.3271,-125.6509,384.8251,2,-1
540,162.0626,-38.42228,-169.6104,2,-1
540,162.0626,-38.42228,362.9386,2,-1
540,166.3295,-8.664189,-62.87294,2,-1
540,75.63368,-30.508440000000004,-7.787856,0,7
540,120.282,-37.71095,-10.42687,1,7
540,162.0626,-38.42228,-14.08668,2,7
540,-50.381240000000005,-64.13228000000001,47.07973,0,8
540,-80.4131,-97.07521,74.27001,1,8
540,-109.3271,-125.6509,99.19405,2,8
540,75.84255,29.985429999999997,-33.52892,0,9
540,116.1484,48.9837,-51.38838,1,9
540,152.2174,67.60486,-66.72142,2,9
540,-77.50693000000001,-25.37505,35.19207,0,10
540,-120.5632,-36.80175,55.14399,1,10
540,-160.0444,-46.11257,73.85719,2,10
540,50.276959999999995,64.21406,-72.72256999999999,0,12
540,76.05806,100.5238,-110.9971,1,12
540,99.31195,133.7075,-146.1526,2,12
540,-76.93181,-27.06871,47.502959999999995,0,13
540,-119.7231,-39.44936,73.18721,1,13
540,-158.9618,-49.71633,98.01644,2,13
541,27.716659999999997,122.9701,119.1878,1,-1
541,82.27951,-95.49840999999999,-297.7476,1,-1
541,33.73211,163.1034,123.7518,2,-1
541,107.7471,-127.0083,-365.6766,2,-1
541,53.52081999999999,-61.53649,-53.924730000000004,0,11
541,82.27951,-95.49840999999999,-89.15211,1,11
541,107.7471,-127.0083,-121.1958,2,11
541,19.69424,79.14135999999999,-54.830769999999994,0,12
541,27.716659999999997,122.9701,-89.4076,1,12
541,33.73211,163.1034,-120.729,2,12
542,78.5895,21.79241,43.860640000000004,0,-1
542,78.5895,21.79241,173.0676,0,-1
542,42.18441,69.79751999999999,-231.245,0,-1
542,42.18441,69.79751999999999,100.6584,0,-1
542,-54.51347,60.65888,-150.6298,0,-1
542,-54.51347,60.65888,237.4715,0,-1
542,119.7231,39.44936,115.927,1,-1
542,119.7231,39.44936,305.3852,1,-1
542,66.12709,107.3176,148.9935,1,-1
542,66.12709,107.3176,259.3514,1,-1
542,-85.27704,92.83151,-329.7346,1,-1
542,-85.27704,92.83151,-140.2764,1,-1
542,23.1573,-123.9097,-205.0587,1,-1
542,23.1573,-123.9097,94.75734,1,-1
542,155.6799,59.19733000000001,122.2994,2,-1
542,155.6799,59.19733000000001,354.0721,2,-1
542,88.4398,141.1346,179.2547,2,-1
542,88.4398,141.1346,316.6238,2,-1
542,-114.0615,121.3695,-407.2347,2,-1
542,-114.0615,121.3695,-175.4621,2,-1
542,28.91465,-164.0259,-250.7121,2,-1
542,28.91465,-164.0259,118.4297,2,-1
542,42.18441,69.79751999999999,-28.54856,0,10
542,66.12709,107.3176,-40.46472,1,10
542,88.4398,141.1346,-52.51797,2,10
542,-54.51347,60.65888,-21.42276,0,11
542,-85.27704,92.83151,-29.918540000000004,1,11
542,-114.0615,121.3695,-38.092890000000004,2,11
542,78.5895,21.79241,-158.8358,0,15
542,119.7231,39.44936,-243.2144,1,15
542,155.6799,59.19733000000001,-321.881,2,15
542,15.94506,-79.98108,-11.9379,0,16
542,23.1573,-123.9097,-15.6005,1,16
542,28.91465,-164.0259,-18.93949,2,16
543,74.69605,32.737120000000004,-45.19245,0,-1
543,43.95636,68.69539,-128.8891,0,-1
543,115.9072,49.55188,-28.24158,1,-1
543,115.9072,49.55188,90.30502,1,-1
543,115.9072,49.55188,112.7358,1,-1
543,71.80919,103.6017,-233.8405,1,-1
